Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
NCK06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.008604657,123.1756,1211.756
FDW39,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.036731658,177.237,4763.799
FDM14,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013199737,108.9254,2713.135
NCV06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.066358426,195.2478,7168.6686
DRF25,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.038736754,37.319,1281.665
DRJ47,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.04403602,173.308,6751.212
FDZ43,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.056782237,241.2512,8239.9408
FDW26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.106538757,222.3772,1556.6404
NCT17,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.041663111,188.6214,6029.4848
FDW21,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.005935001,98.8358,2010.716
FDG44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,55.7298,2804.3496
NCO42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.024536199,144.6102,3791.0652
FDL20,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.127792701,111.1886,4447.544
NCZ53,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.024358634,190.4214,5652.642
NCB18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.041091215,89.5514,3364.9532
FDU55,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.035737373,260.6278,9371.8008
FDO25,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.126831854,209.027,4613.994
FDR55,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.131443921,189.1872,5294.4416
FDT09,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.012203915,133.2284,4350.3372
FDL52,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.04586701,37.9506,910.8144
FDQ25,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028139761,173.7422,3621.2862
NCI31,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.080933328,37.519,842.237
FDY47,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.054220618,129.131,4933.578
FDU38,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.082150145,192.9504,7478.2656
FDG40,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039631495,31.9558,984.7182
FDO23,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.14571827,94.3436,2269.0464
FDH09,Low Fat,Seafood,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.055806016,52.4982,1209.7586
FDE32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048522793,39.6506,1024.6662
FDN02,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.073470234,205.3638,5383.6588
FDC02,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.068489201,259.3278,4165.2448
DRI23,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.136532569,159.6578,2888.2404
NCJ05,LF,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.045865089,152.3682,2287.023
FDE10,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.089512542,133.1626,3672.5528
DRG23,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.086360962,151.2682,2439.4912
FDV07,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.031131455,111.0228,3205.1612
FDV38,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.101281,55.0956,2020.0372
FDA02,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.029578726,143.5786,3756.4436
DRG48,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.014484582,143.9102,3062.0142
FDU01,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.011937183,184.7924,4442.2176
NCM07,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.03976832,83.9908,2348.9424
FDY35,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.015950066,47.7402,1975.4286
FDS28,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.082002559,59.2588,1374.2112
FDA47,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.116108797,164.121,6035.477
NCA06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.142589751,35.919,585.904
NCE54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026769592,77.0354,2332.2974
DRJ59,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,39.0164,1042.6428
DRK35,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.071498575,37.7506,796.9626
NCI54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.033436336,107.3912,3057.3536
FDL04,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.111381428,106.7622,2964.1416
FDU21,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.076348933,32.8558,713.0718
DRZ24,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,121.044,2396.88
FDQ12,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.03523927,231.601,5972.226
DRB25,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.06912336,106.0938,2787.0388
FDX03,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.060800116,44.4744,769.6648
FDG02,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.011206632,191.4188,3998.7948
FDV21,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.170254469,124.8704,2127.8968
FDM56,low fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.069851683,110.9912,1310.2944
DRY23,Regular,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.108568067,42.9112,809.6128
FDZ52,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.099589909,109.1886,4225.1668
FDG60,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.060405784,234.5616,6796.4864
FDA36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.005638944,184.9924,3146.5708
FDJ55,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.023417004,223.8404,7201.2928
FDV51,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.032381325,166.1842,5470.8786
FDP11,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.068765925,216.9166,4354.332
NCN43,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.006727008,125.173,3202.498
FDF20,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.033059299,196.4768,6306.4576
NCE07,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013066448,140.9154,2127.231
FDI16,reg,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.135118202,52.564,2290.352
FDW09,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.025795293,80.2302,2139.2154
FDF12,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.082028694,148.6076,3990.8052
NCJ31,LF,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.181769264,240.6196,4579.3724
NCL53,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,175.4028,6729.9064
FDF57,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.058542509,168.6448,3408.896
FDH50,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.160653682,185.2266,5901.6512
NCV41,LF,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.016956266,109.3228,2431.5016
FDY60,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02624324,143.8128,4458.1968
FDE09,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.021498768,111.5228,1768.3648
FDU25,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026552056,56.2246,1737.738
FDY08,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.170246782,141.5838,3231.1274
FDP38,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.031946638,51.6008,1821.6288
DRK49,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.035769657,40.9138,1380.8692
FDH05,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.090473389,229.7984,6024.1584
NCO55,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.090596378,106.6938,2251.0698
FDM15,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.057143515,151.8366,6196.6006
FDS16,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,145.276,5273.136
FDS02,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,196.4794,5852.382
FDA28,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.047570401,125.7362,3020.0688
FDA50,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.086752988,98.141,1737.738
FDL33,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.099478451,194.4452,4697.8848
FDV08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028456456,43.5454,755.0172
FDS09,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.080695806,51.3008,759.012
NCR05,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.054366282,199.6084,7142.7024
DRC01,Regular,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.019107027,48.4692,1034.6532
FDX28,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,100.7042,3174.5344
FDN57,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.053971566,141.2154,3119.9388
FDU08,LF,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.027183141,99.7042,3868.9638
FDT56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.115032648,58.0246,2143.2102
FDA57,LF,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039451625,39.548,1358.232
DRK13,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.114609875,197.0084,3372.9428
FDH33,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,44.1428,1362.2268
FDG56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.071106549,60.5536,2143.876
FDQ22,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.029595637,40.9822,864.2084
FDT16,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048426708,258.7278,5466.8838
DRG01,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.044660955,74.767,2679.845
FDU57,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.089120516,149.8708,3611.2992
FDF24,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02524761,81.9934,3439.5228
DRJ39,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.036150153,219.5482,5695.2532
FDW38,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.138008431,54.8298,1348.245
NCM30,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.066969525,39.2796,701.7532
DRK23,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.071628097,251.904,4301.068
DRD24,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030645958,141.7154,2694.4926
FDY02,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.087221497,263.991,9467.676
FDK20,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,120.5072,2695.1584
FDV03,LF,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.057809959,156.2314,2947.4966
FDD41,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.086837543,106.2306,2090.612
FDJ28,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,190.9162,5772.486
FDO32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.119959873,45.506,885.514
FDH10,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.049066248,192.4478,8912.3988
NCP50,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.020460284,81.7618,2175.1686
FDW31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.042949109,199.5742,3981.484
FDU35,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.078831762,98.97,3395.58
FDX56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.073700837,207.1638,7247.233
FDW48,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.008499464,81.3618,1530.6742
FDW15,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.054846706,147.3734,3266.4148
NCR50,LF,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.011762847,153.534,7503.566
NCB07,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.077132215,197.411,5892.33
FDD59,Regular,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.065860323,81.896,1677.816
FDJ07,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.014353676,115.515,1631.21
FDF34,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013951504,199.9084,5753.8436
FDK03,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.073562475,254.9356,8138.7392
NCL07,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.0311868,39.548,759.012
FDA10,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.141129263,121.6072,3430.2016
FDU36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,100.1384,2956.152
FDU32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.025841875,120.7414,4386.2904
NCB06,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.081933378,161.492,6391.68
FDP45,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030476541,252.2724,5033.448
FDU27,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.170646494,46.3376,2109.2544
FDK41,LF,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.126924095,87.2224,3494.1184
NCK29,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,125.173,3572.017
FDD57,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.022291121,93.6094,3713.1666
FDJ21,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.038341654,146.2102,4228.4958
FDS31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.043978369,178.4318,2526.0452
FDR47,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.087045086,196.7794,6242.5408
NCK42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013056494,215.9192,7334.4528
FDU26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.042412572,119.0782,1549.3166
FDO45,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037768989,88.5856,1845.5976
FDL26,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.072838381,155.2972,5141.3076
FDK25,Regular,Breakfast,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.156072361,169.3474,3874.2902
FDL44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.012215675,162.7894,5500.8396
FDT50,reg,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.107714834,97.8752,2109.2544
FDL45,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037505332,126.2704,4255.7936
FDN27,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039370913,116.9808,3866.9664
NCC19,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.096411426,192.982,4633.968
NCL54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.082353076,176.9054,4202.5296
NCM43,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.01938106,164.321,5546.114
FDQ33,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,151.6708,4815.0656
DRN47,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.016745264,180.766,3056.022
FDD40,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.014721719,193.6162,5195.2374
NCG07,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.052247806,190.853,4554.072
FDW25,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037217847,86.8224,1448.7808
NCZ06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.09370568,253.8698,3297.7074
FDU33,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.134057426,45.3402,918.804
FDJ48,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.056161529,246.9118,5681.2714
FDO50,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.077790204,93.0804,2940.1728
FDX37,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.062724117,100.57,5093.37
DRM48,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.112349962,39.1848,559.272
FDF46,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.093217569,116.7834,4952.8862
FDP52,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.070349402,228.601,7350.432
FDF52,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.066459891,184.2292,4560.73
FDD53,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.044008347,43.7454,671.1264
FDN34,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.045542628,170.7132,4904.2828
DRK59,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075084457,233.9616,4452.8704
FDG17,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.035666655,246.2486,8063.5038
NCH42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.036360386,231.601,7580.133
FDD46,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.140571971,154.7998,3383.5956
FDQ10,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.033018559,170.4422,5000.8238
FDB58,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013431109,143.7154,4821.7236
DRB01,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.081841136,190.053,569.259
FDZ14,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.047358246,123.1756,3998.7948
FDR35,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.020597493,200.0742,8958.339
FDT58,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.085538477,169.2816,3523.4136
FDT11,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02923013,189.4556,3567.3564
NCC18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.176411579,173.2422,2069.3064
FDQ57,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.027812304,147.476,3368.948
FDU51,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.096046304,178.7028,4604.6728
NCK18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.006665667,164.1184,3797.7232
NCC07,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.023835164,103.3964,3050.6956
FDA44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.052964982,57.793,1754.383
FDK32,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048738407,152.8682,5031.4506
FDQ48,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.034244601,97.2726,1957.452
NCJ42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.014232071,100.9332,1743.0644
FDQ52,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.118806857,248.8434,6705.2718
FDB23,Regular,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.005561538,224.0062,3837.0054
FDH52,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.043690499,60.2194,1733.7432
NCP05,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.025164132,152.6024,6072.096
FDV49,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.025702129,262.6226,7136.7102
FDZ26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.143319995,237.5222,7170.666
NCX05,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.096592065,117.4492,1621.8888
NCW53,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030347404,192.5162,3078.6592
FDW13,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.097410707,52.7324,2492.7552
FDN08,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.087936752,115.9466,4124.631
DRJ23,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,188.1872,3214.4824
FDD26,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.071806046,186.5924,5182.5872
FDJ32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.057512481,62.5536,1592.5936
FDG05,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.087421738,154.463,2972.797
FDT19,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.144338493,172.108,4327.7
FDG14,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.050256161,150.9024,4857.6768
FDB52,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030288215,256.7672,4346.3424
FDA26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.073562475,217.6482,3285.723
NCH54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.072317217,160.792,3675.216
FDU24,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.139484292,94.312,2516.724
FDQ39,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.080649685,189.9846,6114.7072
NCQ18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.134418705,99.67,2596.62
NCI18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013956116,222.3746,5609.365
NCS05,low fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.020876485,133.7942,1722.4246
FDU19,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.046544984,172.0422,4828.3816
DRH39,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.092241348,75.867,2450.144
FDE58,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,119.8124,1659.1736
FDS01,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.017659068,175.9686,5866.3638
FDG35,reg,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.007006883,173.5738,1216.4166
FDF05,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026740767,261.291,5522.811
FDP31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.160722863,65.7168,2237.088
FDC59,Regular,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.05436436,63.8168,958.752
DRI01,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.034286109,173.1422,5000.8238
